ano,serie,raca_cor,disciplina,value,escola_publica,escola_publica_contagem,regiao,regiao_contagem,sexo,sexo_contagem,escolaridade_agrupado,escolaridade_mae,escolaridade_pai,responsaveis_comparecem_reuniao_pais,quantidade_agrupado,possui_casa_dormitorio,possui_computador,possui_geladeira,possui_tv,possui_automovel,possui_casa_banheiro,possui_freezer,possui_maquina_lavar_roupa,evasao_escolar_ate_final_ano,rede,reprovacao,possui_trabalho_agrupado,possui_trabalho,tempo_lazer_agrupado,tempo_lazer,trabalho_domestico_agrupado,tempo_trabalho_domestico,desempenho_aluno,desempenho_aluno_contagem
2015,12,Preta,MT,*,-,0,-,0,-,490,0,1216,3059.0,1263,0,501,244,296,361,245,485,287,200,0,1160,0,1135,0,1019,687,621,1165,-,8
2015,12,Preta,MT,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2015,12,Preta,MT,A,Não,9057,Norte,8933,Masculino,14613,EB incompleta,5175,5397.0,14601,Não,199,11741,487,797,17221,358,26667,10121,Não,7357,Sim,6042,Não,10473,30894,23328,23505,Avançado,869
2015,12,Preta,MT,B,Sim,25186,Nordeste,13377,Feminino,19140,EB incompleta,4820,4450.0,12866,Sim,2318,15456,29847,15970,12609,20501,6666,22541,Sim,25726,Não,8763,Não,10738,2062,7965,7403,Proficiente,2447
2015,12,Preta,MT,C,-,0,Centro-Oeste,6193,-,0,EB incompleta,3862,3689.0,5513,Sim,13019,4568,3223,10692,3274,9037,468,1282,0,0,Não,6867,Não,3706,600,2329,2170,Básico,9739
2015,12,Preta,MT,D,-,0,Sudeste,1422,-,0,EB completa,10506,8400.0,0,Sim,14024,1524,313,4425,650,2616,109,81,0,0,Não,9644,Não,3337,0,0,0,Insuficiente,21180
2015,12,Preta,MT,E,-,0,Sul,4318,-,0,EB completa,6297,4197.0,0,Sim,4182,710,77,1998,244,1246,46,18,0,0,0,1792,Sim,4970,0,0,0,-,0
2015,12,Preta,MT,F,-,0,-,0,-,0,ES completo,2367,5051.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,5,Amarela,LP,*,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,32
2017,5,Amarela,LP,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,5,Amarela,LP,A,Não,1124,Norte,13652,Masculino,53416,EB incompleta,15102,15010.0,59428,Não,2036,54942,3454,8942,54334,3008,77134,22112,95102,75012,77438,Não,88934,Sim,8166,Não,44744,Avançado,10700
2017,5,Amarela,LP,B,Sim,111294,Nordeste,39644,Feminino,53922,EB incompleta,12278,9772.0,27068,Sim,14990,39420,86804,48510,40394,71810,25846,72328,5846,12638,14860,Sim,16188,Não,32972,Não,19794,Proficiente,17233
2017,5,Amarela,LP,C,-,0,Centro-Oeste,39434,-,0,EB incompleta,11232,7988.0,20592,Sim,44888,10568,15248,31670,10516,24748,3528,12312,5250,18532,13112,0,0,Não,24024,Não,11310,Básico,18629
2017,5,Amarela,LP,D,-,0,Sudeste,11000,-,0,EB completa,13784,9354.0,0,Sim,33306,3400,2812,12468,3086,5984,1410,2074,0,0,0,0,0,Não,41012,Não,14032,Insuficiente,9615
2017,5,Amarela,LP,E,-,0,Sul,8688,-,0,EB completa,13122,10818.0,0,Sim,12694,1566,938,6554,1604,2100,880,790,0,0,0,0,0,0,0,Sim,16584,-,0
2017,5,Amarela,LP,F,-,0,-,0,-,0,ES completo,43074,54276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,5,Branca,LP,*,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,291
2017,5,Branca,LP,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,5,Branca,LP,A,Não,16922,Norte,91224,Masculino,595764,EB incompleta,112338,118548.0,734322,Não,11768,462300,26726,65302,415062,15562,845318,154516,1098872,895864,954972,Não,1042830,Sim,72738,Não,516220,Avançado,177013
2017,5,Branca,LP,B,Sim,1201966,Nordeste,233690,Feminino,578286,EB incompleta,109488,97092.0,274676,Sim,122190,513162,961380,458964,547596,745846,290848,866154,41702,99202,118860,Sim,119006,Não,315276,Não,220488,Proficiente,218985
2017,5,Branca,LP,C,-,0,Centro-Oeste,512138,-,0,EB incompleta,109378,83422.0,167990,Sim,489848,157538,172680,390224,174254,308942,37248,152786,29702,174308,88580,0,0,Não,289490,Não,111674,Básico,154427
2017,5,Branca,LP,D,-,0,Sudeste,298622,-,0,EB completa,181558,128414.0,0,Sim,410964,46138,24542,175458,42644,80584,9430,19606,0,0,0,0,0,Não,489388,Não,122818,Insuficiente,58728
2017,5,Branca,LP,E,-,0,Sul,83214,-,0,EB completa,187250,147774.0,0,Sim,147504,19312,6522,90390,20378,27030,5198,4994,0,0,0,0,0,0,0,Sim,198616,-,0
2017,5,Branca,LP,F,-,0,-,0,-,0,ES completo,486694,602564.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,5,Indígena,LP,*,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,22
2017,5,Indígena,LP,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,5,Indígena,LP,A,Não,1284,Norte,13856,Masculino,55472,EB incompleta,13560,13741.0,61674,Não,2120,53360,4228,8074,54866,2976,78010,22020,95882,77292,79872,Não,14462,Sim,8198,Não,45274,Avançado,12028
2017,5,Indígena,LP,B,Sim,109888,Nordeste,35182,Feminino,52116,EB incompleta,11534,9756.0,25604,Sim,14154,39846,85104,46728,38616,72138,24446,70982,5372,11300,13582,Sim,90640,Não,31464,Não,19514,Proficiente,20372
2017,5,Indígena,LP,C,-,0,Centro-Oeste,41806,-,0,EB incompleta,11770,8826.0,19418,Sim,45518,10620,15106,32756,10492,23650,3186,12576,4802,17500,11698,0,0,Não,24192,Não,11430,Básico,16292
2017,5,Indígena,LP,D,-,0,Sudeste,11368,-,0,EB completa,15564,10902.0,0,Sim,32018,3580,2758,12834,3110,5802,1296,2276,0,0,0,0,0,Não,41956,Não,13786,Insuficiente,6872
2017,5,Indígena,LP,E,-,0,Sul,8960,-,0,EB completa,14954,12350.0,0,Sim,13368,1508,1048,7130,1742,2108,850,854,0,0,0,0,0,0,0,Sim,16232,-,0
2017,5,Indígena,LP,F,-,0,-,0,-,0,ES completo,40506,51358.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,5,Parda,LP,*,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,351
2017,5,Parda,LP,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,5,Parda,LP,A,Não,18104,Norte,281722,Masculino,843624,EB incompleta,190230,200164.0,1048190,Não,18370,919712,45806,114976,918978,26520,1341048,385318,1630556,1341668,1387000,Não,183776,Sim,123456,Não,781002,Avançado,212403
2017,5,Parda,LP,B,Sim,1804620,Nordeste,573292,Feminino,920758,EB incompleta,180888,145898.0,414346,Sim,215474,658150,1469752,822158,661766,1221834,378944,1197200,64362,142264,188216,Sim,1555834,Não,526480,Não,310966,Proficiente,335720
2017,5,Parda,LP,C,-,0,Centro-Oeste,660804,-,0,EB incompleta,183200,130812.0,298948,Sim,778326,157062,228972,541250,156868,402628,41054,180478,53732,267514,161054,0,0,Não,409958,Não,178984,Básico,271555
2017,5,Parda,LP,D,-,0,Sudeste,146644,-,0,EB completa,262426,173558.0,0,Sim,554296,41178,30326,193254,37878,84462,9946,21762,0,0,0,0,0,Não,684850,Não,211372,Insuficiente,91333
2017,5,Parda,LP,E,-,0,Sul,160262,-,0,EB completa,224744,177788.0,0,Sim,199548,16222,7146,92972,17646,25728,5386,5168,0,0,0,0,0,0,0,Sim,268012,-,0
2017,5,Parda,LP,F,-,0,-,0,-,0,ES completo,734402,935620.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,5,Preta,LP,*,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,122
2017,5,Preta,LP,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,5,Preta,LP,A,Não,1662,Norte,50554,Masculino,222852,EB incompleta,64038,63840.0,223542,Não,8954,236114,15376,37138,243076,12152,297006,95560,358616,299388,268450,Não,328692,Sim,33404,Não,173498,Avançado,24955
2017,5,Preta,LP,B,Sim,428516,Nordeste,156980,Feminino,179670,EB incompleta,47108,36700.0,102728,Sim,69912,141920,334086,196996,133072,299616,99318,271792,24450,44458,69530,Sim,69924,Não,135884,Não,71192,Proficiente,61024
2017,5,Preta,LP,C,-,0,Centro-Oeste,157332,-,0,EB incompleta,45990,32666.0,81932,Sim,171948,29096,54960,115438,29102,76896,11766,42064,21414,61014,60950,0,0,Não,86842,Não,45040,Básico,84192
2017,5,Preta,LP,D,-,0,Sudeste,36510,-,0,EB completa,45816,30616.0,0,Sim,115762,8726,9676,43074,9170,16706,4362,7296,0,0,0,0,0,Não,43720,Não,56224,Insuficiente,44796
2017,5,Preta,LP,E,-,0,Sul,28802,-,0,EB completa,44160,35560.0,0,Sim,44030,3616,2728,20174,4770,4886,2366,2496,0,0,0,0,0,0,0,Sim,58798,-,0
2017,5,Preta,LP,F,-,0,-,0,-,0,ES completo,166118,209000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,5,Amarela,MT,*,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,32
2017,5,Amarela,MT,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,5,Amarela,MT,A,Não,1124,Norte,13652,Masculino,53416,EB incompleta,15102,15010.0,59428,Não,2036,54942,3454,8942,54334,3008,77134,22112,95102,75012,77438,Não,88934,Sim,8166,Não,44744,Avançado,6393
2017,5,Amarela,MT,B,Sim,111294,Nordeste,39644,Feminino,53922,EB incompleta,12278,9772.0,27068,Sim,14990,39420,86804,48510,40394,71810,25846,72328,5846,12638,14860,Sim,16188,Não,32972,Não,19794,Proficiente,15588
2017,5,Amarela,MT,C,-,0,Centro-Oeste,39434,-,0,EB incompleta,11232,7988.0,20592,Sim,44888,10568,15248,31670,10516,24748,3528,12312,5250,18532,13112,0,0,Não,24024,Não,11310,Básico,20444
2017,5,Amarela,MT,D,-,0,Sudeste,11000,-,0,EB completa,13784,9354.0,0,Sim,33306,3400,2812,12468,3086,5984,1410,2074,0,0,0,0,0,Não,41012,Não,14032,Insuficiente,13752
2017,5,Amarela,MT,E,-,0,Sul,8688,-,0,EB completa,13122,10818.0,0,Sim,12694,1566,938,6554,1604,2100,880,790,0,0,0,0,0,0,0,Sim,16584,-,0
2017,5,Amarela,MT,F,-,0,-,0,-,0,ES completo,43074,54276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,5,Branca,MT,*,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,291
2017,5,Branca,MT,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,5,Branca,MT,A,Não,16922,Norte,91224,Masculino,595764,EB incompleta,112338,118548.0,734322,Não,11768,462300,26726,65302,415062,15562,845318,154516,1098872,895864,954972,Não,1042830,Sim,72738,Não,516220,Avançado,111223
2017,5,Branca,MT,B,Sim,1201966,Nordeste,233690,Feminino,578286,EB incompleta,109488,97092.0,274676,Sim,122190,513162,961380,458964,547596,745846,290848,866154,41702,99202,118860,Sim,119006,Não,315276,Não,220488,Proficiente,218321
2017,5,Branca,MT,C,-,0,Centro-Oeste,512138,-,0,EB incompleta,109378,83422.0,167990,Sim,489848,157538,172680,390224,174254,308942,37248,152786,29702,174308,88580,0,0,Não,289490,Não,111674,Básico,189031
2017,5,Branca,MT,D,-,0,Sudeste,298622,-,0,EB completa,181558,128414.0,0,Sim,410964,46138,24542,175458,42644,80584,9430,19606,0,0,0,0,0,Não,489388,Não,122818,Insuficiente,90578
2017,5,Branca,MT,E,-,0,Sul,83214,-,0,EB completa,187250,147774.0,0,Sim,147504,19312,6522,90390,20378,27030,5198,4994,0,0,0,0,0,0,0,Sim,198616,-,0
2017,5,Branca,MT,F,-,0,-,0,-,0,ES completo,486694,602564.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,5,Indígena,MT,*,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,22
2017,5,Indígena,MT,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,5,Indígena,MT,A,Não,1284,Norte,13856,Masculino,55472,EB incompleta,13560,13741.0,61674,Não,2120,53360,4228,8074,54866,2976,78010,22020,95882,77292,79872,Não,14462,Sim,8198,Não,45274,Avançado,6153
2017,5,Indígena,MT,B,Sim,109888,Nordeste,35182,Feminino,52116,EB incompleta,11534,9756.0,25604,Sim,14154,39846,85104,46728,38616,72138,24446,70982,5372,11300,13582,Sim,90640,Não,31464,Não,19514,Proficiente,18101
2017,5,Indígena,MT,C,-,0,Centro-Oeste,41806,-,0,EB incompleta,11770,8826.0,19418,Sim,45518,10620,15106,32756,10492,23650,3186,12576,4802,17500,11698,0,0,Não,24192,Não,11430,Básico,20728
2017,5,Indígena,MT,D,-,0,Sudeste,11368,-,0,EB completa,15564,10902.0,0,Sim,32018,3580,2758,12834,3110,5802,1296,2276,0,0,0,0,0,Não,41956,Não,13786,Insuficiente,10582
2017,5,Indígena,MT,E,-,0,Sul,8960,-,0,EB completa,14954,12350.0,0,Sim,13368,1508,1048,7130,1742,2108,850,854,0,0,0,0,0,0,0,Sim,16232,-,0
2017,5,Indígena,MT,F,-,0,-,0,-,0,ES completo,40506,51358.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,5,Parda,MT,*,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,351
2017,5,Parda,MT,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,5,Parda,MT,A,Não,18104,Norte,281722,Masculino,843624,EB incompleta,190230,200164.0,1048190,Não,18370,919712,45806,114976,918978,26520,1341048,385318,1630556,1341668,1387000,Não,183776,Sim,123456,Não,781002,Avançado,119944
2017,5,Parda,MT,B,Sim,1804620,Nordeste,573292,Feminino,920758,EB incompleta,180888,145898.0,414346,Sim,215474,658150,1469752,822158,661766,1221834,378944,1197200,64362,142264,188216,Sim,1555834,Não,526480,Não,310966,Proficiente,307730
2017,5,Parda,MT,C,-,0,Centro-Oeste,660804,-,0,EB incompleta,183200,130812.0,298948,Sim,778326,157062,228972,541250,156868,402628,41054,180478,53732,267514,161054,0,0,Não,409958,Não,178984,Básico,333035
2017,5,Parda,MT,D,-,0,Sudeste,146644,-,0,EB completa,262426,173558.0,0,Sim,554296,41178,30326,193254,37878,84462,9946,21762,0,0,0,0,0,Não,684850,Não,211372,Insuficiente,150302
2017,5,Parda,MT,E,-,0,Sul,160262,-,0,EB completa,224744,177788.0,0,Sim,199548,16222,7146,92972,17646,25728,5386,5168,0,0,0,0,0,0,0,Sim,268012,-,0
2017,5,Parda,MT,F,-,0,-,0,-,0,ES completo,734402,935620.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,5,Preta,MT,*,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,122
2017,5,Preta,MT,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,5,Preta,MT,A,Não,1662,Norte,50554,Masculino,222852,EB incompleta,64038,63840.0,223542,Não,8954,236114,15376,37138,243076,12152,297006,95560,358616,299388,268450,Não,328692,Sim,33404,Não,173498,Avançado,12299
2017,5,Preta,MT,B,Sim,428516,Nordeste,156980,Feminino,179670,EB incompleta,47108,36700.0,102728,Sim,69912,141920,334086,196996,133072,299616,99318,271792,24450,44458,69530,Sim,69924,Não,135884,Não,71192,Proficiente,49734
2017,5,Preta,MT,C,-,0,Centro-Oeste,157332,-,0,EB incompleta,45990,32666.0,81932,Sim,171948,29096,54960,115438,29102,76896,11766,42064,21414,61014,60950,0,0,Não,86842,Não,45040,Básico,88318
2017,5,Preta,MT,D,-,0,Sudeste,36510,-,0,EB completa,45816,30616.0,0,Sim,115762,8726,9676,43074,9170,16706,4362,7296,0,0,0,0,0,Não,43720,Não,56224,Insuficiente,64616
2017,5,Preta,MT,E,-,0,Sul,28802,-,0,EB completa,44160,35560.0,0,Sim,44030,3616,2728,20174,4770,4886,2366,2496,0,0,0,0,0,0,0,Sim,58798,-,0
2017,5,Preta,MT,F,-,0,-,0,-,0,ES completo,166118,209000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,9,Amarela,LP,*,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,9,Amarela,LP,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,9,Amarela,LP,A,Não,1828,Norte,13910,Masculino,49252,EB incompleta,14120,13586.0,65770,Não,1088,56296,1968,4928,61142,1518,96006,29246,114732,102544,84900,Não,15428,Sim,19230,Não,40384,Avançado,3832
2017,9,Amarela,LP,B,Sim,123960,Nordeste,45556,Feminino,74232,EB incompleta,16826,14158.0,43504,Sim,8978,50346,103740,56722,47770,78802,24632,83880,6432,6296,26026,Sim,106656,Não,24738,Não,42104,Proficiente,18799
2017,9,Amarela,LP,C,-,0,Centro-Oeste,43064,-,0,EB incompleta,17998,14004.0,13818,Sim,50616,13360,16280,41272,11646,32252,2634,10326,1676,12658,10812,0,0,Não,19668,Não,12752,Básico,30995
2017,9,Amarela,LP,D,-,0,Sudeste,9844,-,0,EB completa,33896,23572.0,0,Sim,46190,3372,1958,14476,2592,7320,578,824,0,0,0,0,0,Não,53978,Não,11370,Insuficiente,9251
2017,9,Amarela,LP,E,-,0,Sul,13414,-,0,EB completa,13276,9074.0,0,Sim,16112,1536,610,6248,1486,2534,556,394,0,0,0,0,0,0,5058,Sim,16162,-,0
2017,9,Amarela,LP,F,-,0,-,0,-,0,ES completo,25266,43656.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,9,Branca,LP,*,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,9,Branca,LP,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,9,Branca,LP,A,Não,17452,Norte,62048,Masculino,482216,EB incompleta,88980,91192.0,559076,Não,4352,329866,9540,27614,331854,6298,725830,137662,949940,849596,745246,Não,129186,Sim,127888,Não,334424,Avançado,49329
2017,9,Branca,LP,B,Sim,995166,Nordeste,183562,Feminino,509896,EB incompleta,127922,120020.0,335200,Sim,54514,460526,818338,370282,469260,585196,237994,752024,34438,44382,172568,Sim,857830,Não,194288,Não,343698,Proficiente,176515
2017,9,Branca,LP,C,-,0,Centro-Oeste,422060,-,0,EB incompleta,141478,119608.0,99518,Sim,380550,154654,153964,359618,155118,293208,29842,106124,8136,88356,66544,0,0,Não,169124,Não,98168,Básico,221283
2017,9,Branca,LP,D,-,0,Sudeste,271878,-,0,EB completa,289128,225388.0,0,Sim,415894,43070,17658,164206,34380,78080,5600,8066,0,0,0,0,0,Não,471596,Não,74372,Insuficiente,59089
2017,9,Branca,LP,E,-,0,Sul,73070,-,0,EB completa,141898,98698.0,0,Sim,138484,17812,4484,74622,15150,26356,3642,1918,0,0,0,0,0,0,28102,Sim,140210,-,0
2017,9,Branca,LP,F,-,0,-,0,-,0,ES completo,200272,314802.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,9,Indígena,LP,*,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,9,Indígena,LP,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,9,Indígena,LP,A,Não,858,Norte,11460,Masculino,43416,EB incompleta,10330,9746.0,45472,Não,1210,41854,2648,4312,45730,1864,65074,21046,77496,70218,55750,Não,12822,Sim,15602,Não,29246,Avançado,1709
2017,9,Indígena,LP,B,Sim,84892,Nordeste,29616,Feminino,40132,EB incompleta,11812,10272.0,29600,Sim,7188,32028,68836,38366,29342,55160,16978,55750,4646,4130,18994,Sim,70178,Não,17590,Não,26618,Proficiente,11366
2017,9,Indígena,LP,C,-,0,Centro-Oeste,29774,-,0,EB incompleta,12910,10120.0,8692,Sim,33628,8146,11452,27420,7058,20342,1806,7186,1390,8174,7950,0,0,Não,12418,Não,7928,Básico,22741
2017,9,Indígena,LP,D,-,0,Sudeste,7280,-,0,EB completa,21652,15164.0,0,Sim,30078,2034,1390,9714,1716,4320,446,654,0,0,0,0,0,Não,32818,Não,7626,Insuficiente,7052
2017,9,Indígena,LP,E,-,0,Sul,7620,-,0,EB completa,8320,6090.0,0,Sim,11520,990,556,4488,1050,1460,380,322,0,0,0,0,0,0,4942,Sim,12042,-,0
2017,9,Indígena,LP,F,-,0,-,0,-,0,ES completo,17268,28394.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,9,Parda,LP,*,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,9,Parda,LP,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,9,Parda,LP,A,Não,15630,Norte,229700,Masculino,727226,EB incompleta,190918,186574.0,908430,Não,10038,795496,26552,63456,844174,16554,1248488,398370,1491410,1387480,1109074,Não,200052,Sim,290310,Não,551476,Avançado,46047
2017,9,Parda,LP,B,Sim,1598720,Nordeste,551322,Feminino,841732,EB incompleta,225686,195602.0,544226,Sim,119638,619960,1350850,766386,584888,1066964,309708,1065596,71894,54518,325510,Sim,1372542,Não,350018,Não,529530,Proficiente,225997
2017,9,Parda,LP,C,-,0,Centro-Oeste,552822,-,0,EB incompleta,235122,181876.0,131216,Sim,660128,142644,197966,517130,132244,387702,28510,125862,18118,124006,132108,0,0,Não,250804,Não,154832,Básico,416910
2017,9,Parda,LP,D,-,0,Sudeste,128306,-,0,EB completa,412092,286868.0,0,Sim,593200,33272,20330,174748,27276,78224,6012,9296,0,0,0,0,0,Não,616132,Não,126484,Insuficiente,118096
2017,9,Parda,LP,E,-,0,Sul,152200,-,0,EB completa,154886,99512.0,0,Sim,196288,12204,4720,67198,12384,23560,4098,2244,0,0,0,0,0,0,71202,Sim,216690,-,0
2017,9,Parda,LP,F,-,0,-,0,-,0,ES completo,341490,566282.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,9,Preta,LP,*,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,9,Preta,LP,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,9,Preta,LP,A,Não,2864,Norte,34906,Masculino,213308,EB incompleta,49362,46826.0,219982,Não,3888,202642,7200,18722,233224,5806,316194,97912,373304,346164,247226,Não,60388,Sim,75830,Não,143734,Avançado,8307
2017,9,Preta,LP,B,Sim,409568,Nordeste,143158,Feminino,184286,EB incompleta,54058,45622.0,142164,Sim,37020,161198,338180,184134,135554,280312,80350,273034,21446,15884,101634,Sim,337722,Não,83000,Não,129534,Proficiente,47069
2017,9,Preta,LP,C,-,0,Centro-Oeste,170860,-,0,EB incompleta,59212,44882.0,39740,Sim,170728,34582,54358,134616,29498,91372,7244,33914,6270,33768,47816,0,0,Não,59754,Não,35800,Básico,107836
2017,9,Preta,LP,D,-,0,Sudeste,29130,-,0,EB completa,103286,69374.0,0,Sim,140252,7790,6466,48132,6496,17282,1700,2814,0,0,0,0,0,Não,161632,Não,33062,Insuficiente,42949
2017,9,Preta,LP,E,-,0,Sul,34378,-,0,EB completa,36722,23370.0,0,Sim,49814,3046,1872,19438,3602,5284,1330,1048,0,0,0,0,0,0,20098,Sim,58256,-,0
2017,9,Preta,LP,F,-,0,-,0,-,0,ES completo,93068,152976.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,9,Amarela,MT,*,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,9,Amarela,MT,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,9,Amarela,MT,A,Não,1828,Norte,13910,Masculino,49252,EB incompleta,14120,13586.0,65770,Não,1088,56296,1968,4928,61142,1518,96006,29246,114732,102544,84900,Não,15428,Sim,19230,Não,40384,Avançado,1349
2017,9,Amarela,MT,B,Sim,123960,Nordeste,45556,Feminino,74232,EB incompleta,16826,14158.0,43504,Sim,8978,50346,103740,56722,47770,78802,24632,83880,6432,6296,26026,Sim,106656,Não,24738,Não,42104,Proficiente,8414
2017,9,Amarela,MT,C,-,0,Centro-Oeste,43064,-,0,EB incompleta,17998,14004.0,13818,Sim,50616,13360,16280,41272,11646,32252,2634,10326,1676,12658,10812,0,0,Não,19668,Não,12752,Básico,34207
2017,9,Amarela,MT,D,-,0,Sudeste,9844,-,0,EB completa,33896,23572.0,0,Sim,46190,3372,1958,14476,2592,7320,578,824,0,0,0,0,0,Não,53978,Não,11370,Insuficiente,18907
2017,9,Amarela,MT,E,-,0,Sul,13414,-,0,EB completa,13276,9074.0,0,Sim,16112,1536,610,6248,1486,2534,556,394,0,0,0,0,0,0,5058,Sim,16162,-,0
2017,9,Amarela,MT,F,-,0,-,0,-,0,ES completo,25266,43656.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,9,Branca,MT,*,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,9,Branca,MT,.,-,0,-,0,-,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2017,9,Branca,MT,A,Não,17452,Norte,62048,Masculino,482216,EB incompleta,88980,91192.0,559076,Não,4352,329866,9540,27614,331854,6298,725830,137662,949940,849596,745246,Não,129186,Sim,127888,Não,334424,Avançado,19276
